"Country.Code","Country.Name","X1961","X1962","X1963","X1964","X1965","X1966","X1967","X1968","X1969","X1970","X1971","X1972","X1973","X1974","X1975","X1976","X1977","X1978","X1979","X1980","X1981","X1982","X1983","X1984","X1985","X1986","X1987","X1988","X1989","X1990","X1991","X1992","X1993","X1994","X1995","X1996","X1997","X1998","X1999","X2000","X2001","X2002","X2003","X2004","X2005","X2006","X2007","X2008","X2009","X2010","X2011","Spending1995","Spending1996","Spending1997","Spending1998","Spending1999","Spending2000","Spending2001","Spending2002","Spending2003","Spending2004","Spending2005","Spending2006","Spending2007","Spending2008","Spending2009","Spending2010","Spending2011","Spending2012","Spending2013","Region","IncomeGroup"
"SYR","Syrian Arab Republic",53.31256098,53.86780488,54.43897561,55.03009756,55.64717073,56.29870732,56.98173171,57.6927561,58.42582927,59.17243902,59.92309756,60.66729268,61.39453659,62.09885366,62.7762439,63.42670732,64.0537561,64.66239024,65.24958537,65.81580488,66.35804878,66.87578049,67.36946341,67.83914634,68.28682927,68.71360976,69.12197561,69.51446341,69.89297561,70.25941463,70.61317073,70.95509756,71.28517073,71.60385366,71.91270732,72.21229268,72.5017561,72.78319512,73.05768293,73.33029268,73.61158537,73.90002439,74.1895122,74.4704878,74.71668293,74.89782927,74.99780488,75.01512195,74.96246341,74.86763415,74.77058537,51.09121758,58.56628525,57.86837504,55.26827674,57.19600801,57.83375977,56.88287588,57.17514573,61.09364334,61.72968288,63.66085837,66.68896576,78.41412182,87.00566027,91.00303662,91.55207875,96.86619926,73.03564924,42.74341733,"Middle East & North Africa","Lower middle income"
"TCA","Turks and Caicos Islands",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Latin America & Caribbean","High income: nonOECD"
"TCD","Chad",38.27343902,38.52885366,38.78585366,39.04987805,39.33326829,39.65139024,40.01114634,40.4124878,40.84843902,41.30512195,41.76221951,42.20090244,42.60578049,42.97034146,43.295,43.58809756,43.86343902,44.13290244,44.40002439,44.66682927,44.93497561,45.19712195,45.44690244,45.67982927,45.88587805,46.05495122,46.18343902,46.27178049,46.32397561,46.34858537,46.35668293,46.36039024,46.37126829,46.39587805,46.43329268,46.47753659,46.52207317,46.56682927,46.61773171,46.68717073,46.78702439,46.92970732,47.12314634,47.36978049,47.67156098,48.028,48.42717073,48.85717073,49.30753659,49.76985366,50.23619512,11.96988157,12.23097225,11.47328269,12.22367975,11.24980558,10.4726775,11.94508035,17.76612092,16.98753469,25.51673907,28.05002859,28.97603593,29.67726193,30.20844748,28.18912893,30.31804702,39.20042217,37.05006114,37.20064104,"Sub-Saharan Africa","Low income"
"TGO","Togo",40.9164878,41.55509756,42.18917073,42.81921951,43.44470732,44.06863415,44.68946341,45.30821951,45.92341463,46.53509756,47.14229268,47.74304878,48.33741463,48.92336585,49.50241463,50.0774878,50.64756098,51.21163415,51.76473171,52.30441463,52.82819512,53.32965854,53.80241463,54.23904878,54.63473171,54.98817073,55.29639024,55.55180488,55.7442439,55.84843902,55.83502439,55.69768293,55.45019512,55.11343902,54.72787805,54.34363415,54.00495122,53.74858537,53.59417073,53.54534146,53.58819512,53.68873171,53.81943902,53.97126829,54.14317073,54.34153659,54.57373171,54.84319512,55.14390244,55.46887805,55.80765854,16.48833052,17.45353818,17.11166706,16.00199059,15.63841549,14.08853246,13.75266384,14.23858913,17.74828383,21.13635492,25.00738932,24.91175197,28.08371769,34.18867116,37.02984044,39.75221635,45.61008552,48.11349946,54.44793633,"Sub-Saharan Africa","Low income"
"THA","Thailand",55.76626829,56.26270732,56.71880488,57.13512195,57.52058537,57.89009756,58.26502439,58.65968293,59.08056098,59.52665854,59.9914878,60.46309756,60.93312195,61.40009756,61.85907317,62.30856098,62.75358537,63.20419512,63.67095122,64.1835122,64.7755122,65.45597561,66.21585366,67.0305122,67.85270732,68.62212195,69.28702439,69.81226829,70.18629268,70.41112195,70.51034146,70.53470732,70.53053659,70.52304878,70.5325122,70.56414634,70.61504878,70.68319512,70.77956098,70.91658537,71.10707317,71.35229268,71.6445122,71.97560976,72.32841463,72.68192683,73.01817073,73.32221951,73.58707317,73.81378049,74.00890244,100.5975218,117.32828459,100.16324553,68.60557662,69.57516997,66.83973518,60.73746219,73.58516994,79.22817986,87.10609346,95.45400641,109.80607013,133.21890869,161.58737325,163.63182185,182.93784809,213.90791212,246.82894729,264.3462976,"East Asia & Pacific","Upper middle income"
"TJK","Tajikistan",56.56260976,56.97468293,57.3887561,57.80182927,58.20941463,58.60853659,58.99317073,59.36082927,59.7075122,60.02921951,60.32397561,60.59426829,60.84156098,61.06931707,61.28095122,61.48034146,61.67146341,61.85780488,62.04290244,62.23390244,62.44153659,62.66243902,62.88707317,63.10287805,63.27697561,63.37341463,63.37341463,63.27636585,63.09587805,62.86478049,62.62753659,62.43319512,62.31814634,62.30158537,62.3904878,62.57668293,62.82882927,63.11914634,63.43458537,63.77173171,64.12878049,64.50636585,64.90002439,65.29663415,65.67846341,66.02973171,66.34014634,66.60453659,66.82131707,66.9955122,67.13521951,3.01029342,5.52783576,5.64149862,7.81322983,6.91263306,7.22817764,7.80785678,8.48523424,10.63098155,15.78251402,19.96296132,23.14368852,27.95140981,39.62642502,39.27129018,44.69031216,49.76818831,60.5922848,69.97536535,"Europe & Central Asia","Lower middle income"
"TKM","Turkmenistan",54.87119512,55.28719512,55.70570732,56.12273171,56.5352439,56.93726829,57.32529268,57.69380488,58.03931707,58.35782927,58.64531707,58.90380488,59.14029268,59.35926829,59.5732439,59.79419512,60.03163415,60.28858537,60.56553659,60.86056098,61.1692439,61.47807317,61.77253659,62.04453659,62.27641463,62.45341463,62.57443902,62.64292683,62.67043902,62.67414634,62.67829268,62.70614634,62.77136585,62.88056098,63.0302439,63.20982927,63.40012195,63.58246341,63.75121951,63.89929268,64.02609756,64.13760976,64.24039024,64.33743902,64.43236585,64.53129268,64.63782927,64.75404878,64.88102439,65.01821951,65.16360976,43.02047946,17.47230592,30.66873646,32.75487667,33.64737492,43.98185755,58.97969588,63.12474371,94.70499217,121.91000015,126.98084653,129.34403928,115.34734323,83.59906533,76.39569622,87.29381562,113.44205659,128.25776392,157.54014629,"Europe & Central Asia","Upper middle income"
"TLS","Timor-Leste",34.22756098,34.72904878,35.23153659,35.7334878,36.27290244,36.89478049,37.59660976,38.33587805,39.0415122,39.52887805,39.5752439,39.08809756,38.0825122,36.66814634,35.10341463,33.72734146,32.84026829,32.64173171,33.18812195,34.42595122,36.1885122,38.17621951,40.13317073,41.93336585,43.4844878,44.756,45.82960976,46.78434146,47.64946341,48.47973171,49.34126829,50.27826829,51.31841463,52.46392683,53.69534146,54.96970732,56.22670732,57.41270732,58.50321951,59.48141463,60.34619512,61.12053659,61.82931707,62.48517073,63.10063415,63.68958537,64.2637561,64.82792683,65.388,65.94446341,66.49180488,NA,NA,NA,NA,NA,17.7876594,19.60577321,19.35385779,17.31580414,20.50720828,26.49818652,40.45135806,33.69927087,47.07988395,41.79316578,36.47100101,37.8245703,68.04199959,58.89042924,"East Asia & Pacific","Lower middle income"
"TON","Tonga",61.73270732,62.09729268,62.4587561,62.81514634,63.16797561,63.51831707,63.8672439,64.21226829,64.55290244,64.88509756,65.20480488,65.50797561,65.79504878,66.06602439,66.32339024,66.57114634,66.81536585,67.05856098,67.30326829,67.55,67.79973171,68.0494878,68.29529268,68.53365854,68.75965854,68.96590244,69.15192683,69.31519512,69.45768293,69.58231707,69.69304878,69.79721951,69.90073171,70.00646341,70.11926829,70.2385122,70.36368293,70.49285366,70.62507317,70.76043902,70.89858537,71.03668293,71.17543902,71.31443902,71.45334146,71.59370732,71.7375122,71.88270732,72.0317561,72.18263415,72.3352439,87.21571875,96.18035476,98.39065463,91.96314235,102.75381317,91.5477696,95.88499024,92.28848091,105.91968586,114.56362325,167.18824876,158.87419073,165.67933654,169.43519907,145.0530632,163.45833812,172.214705,196.67739887,203.87415779,"East Asia & Pacific","Upper middle income"
"TTO","Trinidad and Tobago",63.2537561,63.76019512,64.16139024,64.45578049,64.6517561,64.77017073,64.84792683,64.918,64.99987805,65.11063415,65.26039024,65.44280488,65.64695122,65.87134146,66.10490244,66.3374878,66.556,66.75185366,66.92104878,67.06268293,67.17987805,67.28126829,67.37595122,67.46641463,67.55668293,67.6492439,67.74292683,67.83712195,67.93119512,68.02290244,68.11058537,68.19163415,68.26412195,68.32809756,68.3837561,68.43082927,68.47260976,68.51131707,68.55156098,68.59795122,68.654,68.72304878,68.80543902,68.90056098,69.00778049,69.12446341,69.24402439,69.36436585,69.4824878,69.59736585,69.70856098,199.20385088,198.21187732,189.30142341,176.81098168,228.93824701,260.30242713,305.06324296,352.35089594,448.57278637,521.64798718,647.67253221,624.93545596,790.27094742,923.99636547,886.95863593,805.17614699,874.64235097,990.84666718,995.30462233,"Latin America & Caribbean","High income: nonOECD"
"TUN","Tunisia",42.6455122,43.34168293,44.10078049,44.92385366,45.81441463,46.77495122,47.8005122,48.87912195,49.99780488,51.14273171,52.29753659,53.4502439,54.58878049,55.70397561,56.79502439,57.87053659,58.93673171,59.9924878,61.02885366,62.0245122,62.95480488,63.80365854,64.56685366,65.24904878,65.86768293,66.44960976,67.02307317,67.60790244,68.21007317,70.30731707,70.50731707,70.75609756,70.75365854,70.95365854,71.35365854,71.55365854,71.90243902,72.05121951,72.5,72.6,72.84878049,73,73.05121951,73.30243902,73.50243902,73.9,74.20243902,74.30243902,74.45121951,74.60243902,74.75365854,129.11702266,127.25950622,115.40423114,125.90988908,131.69571881,121.29343174,120.95233012,126.25981626,149.37313901,176.34988567,178.74225981,190.97352724,213.67320321,242.96254317,255.66285154,277.67870433,299.50607336,292.27126023,308.56484684,"Middle East & North Africa","Upper middle income"
"TUR","Turkey",46.1044878,46.83670732,47.57402439,48.30631707,49.02343902,49.71573171,50.38360976,51.0285122,51.65192683,52.26141463,52.86509756,53.47512195,54.09660976,54.73365854,55.38521951,56.0497561,56.71868293,57.385,58.04426829,58.69158537,59.32612195,59.94646341,60.55265854,61.14319512,61.71443902,62.26226829,62.7875122,63.29453659,63.79031707,64.28234146,64.78309756,65.30021951,65.83790244,66.39873171,66.98192683,67.58621951,68.19968293,68.81226829,69.41539024,69.99836585,70.55185366,71.07309756,71.55987805,72.01112195,72.42836585,72.81573171,73.18192683,73.53419512,73.87609756,74.21119512,74.5404878,93.23352723,113.5748933,125.98799287,149.6849817,180.92665507,197.2223695,148.96991491,180.94601719,231.85325765,297.90341856,367.50458916,425.41847715,560.61742684,628.50301436,522.43381581,565.60256499,555.60925762,568.9683395,607.70821958,"Europe & Central Asia","Upper middle income"
"TUV","Tuvalu",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,101.74167416,152.19803402,116.78702577,114.61751759,130.94474793,160.69798521,128.55947054,116.15767751,410.44925127,370.71804731,402.60104343,447.29008131,462.64519463,409.8713932,353.68850704,543.69242464,671.13969763,559.23139633,704.07445197,"East Asia & Pacific","Upper middle income"
"TZA","Tanzania",43.90729268,44.1622439,44.42370732,44.69770732,44.98873171,45.29629268,45.61885366,45.95592683,46.30746341,46.68,47.0804878,47.50843902,47.95787805,48.41678049,48.86921951,49.29421951,49.67680488,50.006,50.27626829,50.49307317,50.67182927,50.8274878,50.96653659,51.0864878,51.16839024,51.18480488,51.12031707,50.97053659,50.7465122,50.46336585,50.14417073,49.82343902,49.53707317,49.31304878,49.17373171,49.13104878,49.18282927,49.33192683,49.58919512,49.9715122,50.49678049,51.1594878,51.94665854,52.84078049,53.82534146,54.88426829,55.98765854,57.09717073,58.17595122,59.18170732,60.07465854,6.37920456,7.2664116,8.16173106,9.47505919,9.23206283,10.10723675,10.50673771,10.3309223,11.88947238,11.69267835,14.63705617,23.42146533,23.29149243,26.22972844,27.51657443,36.65099006,38.81606303,42.15244805,49.32111345,"Sub-Saharan Africa","Low income"
"UGA","Uganda",44.56002439,45.14704878,45.73812195,46.32126829,46.8794878,47.39373171,47.8515122,48.24278049,48.56253659,48.8102439,48.98939024,49.1154878,49.20253659,49.2615122,49.30346341,49.33834146,49.36968293,49.3974878,49.42126829,49.4414878,49.45209756,49.44609756,49.41104878,49.338,49.20812195,48.9995122,48.70980488,48.35056098,47.94082927,47.50065854,47.05504878,46.64090244,46.29707317,46.05839024,45.96621951,46.05439024,46.32280488,46.76334146,47.36487805,48.10936585,48.97280488,49.9127561,50.88878049,51.87136585,52.83992683,53.78785366,54.71763415,55.62439024,56.4917561,57.29653659,58.01753659,22.82945464,18.74954556,18.40879105,19.40188423,18.18010419,18.61750134,20.07670096,21.89207791,21.65711899,29.56708443,35.79886413,29.56903135,41.72840618,51.41297967,48.47768394,62.03873159,53.74690348,57.32098258,59.11807384,"Sub-Saharan Africa","Low income"
"UKR","Ukraine",68.76385366,69.14609756,69.45770732,69.70821951,69.90563415,70.05653659,70.16112195,70.22307317,70.24756098,70.23521951,70.18263415,70.09085366,69.96292683,69.80885366,69.63463415,69.44617073,69.25343902,69.07090244,68.91512195,68.81782927,68.81082927,68.9012439,69.0774878,69.31734146,69.57478049,69.7912439,70.49512195,70.49756098,70.53902439,70.13658537,68.87804878,68.87804878,67.87804878,67.87317073,67.11707317,67.31073171,67.29536585,67.96829268,68.19390244,67.86341463,68.28707317,68.27560976,68.21073171,68.18536585,67.95682927,68.07756098,68.22219512,68.25146341,69.19,70.27560976,70.80926829,55.84417748,61.5248537,68.16636189,55.35006754,37.58346814,35.61724954,44.26373335,54.97140812,72.71069327,90.38597408,117.45246317,146.95382201,194.41543806,251.26123201,197.15745603,231.41015129,261.80957323,289.76012431,312.68625557,"Europe & Central Asia","Lower middle income"
"UMC","Upper middle income",48.30442227,49.09481574,50.28364344,51.85020131,53.67804438,55.62888511,57.50403054,59.17681578,60.55242731,61.61658943,62.37749579,62.94322371,63.41037622,63.80538031,64.15719333,64.48932504,64.78983285,65.06507292,65.33398973,65.62090765,65.91170676,66.20851835,66.51838189,66.83571895,67.1546939,67.48197614,67.79678043,68.10464641,68.39109287,68.66737057,68.91884292,69.12855131,69.32134195,69.51651187,69.72199115,69.94960303,70.22476347,70.52963386,70.87517673,71.24058484,71.5941378,71.92553385,72.23220988,72.50737165,72.74178265,72.95766725,73.15848839,73.35368632,73.55963295,73.75126091,73.96346362,75.3138992618607,84.4960093651878,92.1663266792882,93.2686267934525,91.1557096168235,100.031697612437,102.428969698195,101.557262267696,112.94380531243,132.607647546482,160.976087180205,185.938526614915,225.400652739964,276.620506045596,293.802626781115,346.239714919649,405.1076718411,435.192003471317,465.887450209134,"",""
"URY","Uruguay",68.11226829,68.29663415,68.44092683,68.54314634,68.60680488,68.63592683,68.6455122,68.65109756,68.66170732,68.68580488,68.73036585,68.79590244,68.88390244,68.99736585,69.14282927,69.32131707,69.52985366,69.76446341,70.01860976,70.28629268,70.55897561,70.83160976,71.09617073,71.34863415,71.58346341,71.79858537,71.99756098,72.18490244,72.36419512,72.53953659,72.71904878,72.90731707,73.10639024,73.31726829,73.53946341,73.76787805,73.99692683,74.223,74.44356098,74.66009756,74.87260976,75.08612195,75.29968293,75.51326829,75.72285366,75.92495122,76.11604878,76.29512195,76.46117073,76.61621951,76.76426829,933.82993221,821.61653457,682.41627701,775.36612478,810.86494331,772.88118864,702.71562684,448.67599205,350.71517107,350.16628797,430.35862278,490.84185989,558.49694688,719.68946772,813.80847881,1014.63124696,1137.82270522,1265.3359633,1431.15404634,"Latin America & Caribbean","High income: nonOECD"
"USA","United States",70.27073171,70.1195122,69.91707317,70.16585366,70.21463415,70.21219512,70.56097561,69.95121951,70.50731707,70.80731707,71.10731707,71.15609756,71.35609756,71.95609756,72.60487805,72.85609756,73.25609756,73.35609756,73.80487805,73.65853659,74.00731707,74.36097561,74.46341463,74.56341463,74.56341463,74.61463415,74.76585366,74.76585366,75.01707317,75.21463415,75.36585366,75.64219512,75.4195122,75.57439024,75.62195122,75.99658537,76.42926829,76.5804878,76.58292683,76.63658537,76.73658537,76.83658537,76.98780488,77.33902439,77.33902439,77.58780488,77.83902439,77.93902439,78.0902439,78.54146341,78.64146341,3810.25476746,3972.16301268,4142.7095598,4328.48665665,4551.94417971,4817.87774671,5167.73801043,5607.13088771,6030.03884285,6401.40697949,6775.93093422,7155.69930489,7538.25958388,7825.18421488,8054.45091643,8298.50092546,8553.07716042,8845.18033268,9145.82815144,"North America","High income: OECD"
"UZB","Uzbekistan",59.29753659,59.71302439,60.13002439,60.54653659,60.95704878,61.35758537,61.74412195,62.11117073,62.45621951,62.77426829,63.06180488,63.32034146,63.55587805,63.77487805,63.98787805,64.20780488,64.44268293,64.69802439,64.97390244,65.27239024,65.59260976,65.92212195,66.24392683,66.542,66.78521951,66.94243902,67.0025122,66.96834146,66.85190244,66.68417073,66.50626829,66.35926829,66.27226829,66.25880488,66.31682927,66.43178049,66.57112195,66.70878049,66.83331707,66.94078049,67.02926829,67.10836585,67.18660976,67.26502439,67.34704878,67.43514634,67.52970732,67.63217073,67.74202439,67.8587561,67.98039024,30.33539377,43.11201447,45.39290152,39.25687061,38.56099088,29.34366114,24.47604837,20.72650463,20.49059207,23.84434356,28.06420856,35.49618156,48.60426818,61.11211594,75.59644064,75.66432282,90.92597642,109.69190611,119.95734199,"Europe & Central Asia","Lower middle income"
"VCT","St. Vincent and the Grenadines",58.80968293,59.83921951,60.78239024,61.62114634,62.34746341,62.96982927,63.5147561,64.00473171,64.44719512,64.84253659,65.18314634,65.46897561,65.70404878,65.90243902,66.08680488,66.27985366,66.49926829,66.75460976,67.04836585,67.37641463,67.7255122,68.07292683,68.40302439,68.70729268,68.98234146,69.23236585,69.46507317,69.68463415,69.89002439,70.07665854,70.23743902,70.36814634,70.46660976,70.53626829,70.5775122,70.59178049,70.58765854,70.57631707,70.56939024,70.58312195,70.63434146,70.72870732,70.8667561,71.04492683,71.25256098,71.47280488,71.68734146,71.88092683,72.04746341,72.18492683,72.29943902,109.88171905,115.81711875,128.3022441,122.7670266,127.7494367,136.93665323,145.14787686,167.90681666,173.66474667,178.99077298,185.30196787,217.7974886,245.91258892,299.20085259,316.95375377,293.46607118,309.12038349,339.98505285,344.96561113,"Latin America & Caribbean","Upper middle income"
"VEN","Venezuela",60.1142439,60.6974878,61.27641463,61.84856098,62.41095122,62.96165854,63.49880488,64.019,64.51931707,64.99587805,65.4457561,65.86792683,66.26243902,66.6282439,66.96334146,67.26265854,67.52965854,67.7712439,67.99592683,68.21917073,68.45653659,68.71953659,69.01068293,69.32795122,69.66429268,70.00368293,70.32856098,70.62436585,70.88509756,71.10773171,71.2952439,71.45668293,71.60307317,71.73792683,71.86526829,71.98560976,72.09995122,72.21131707,72.32421951,72.44414634,72.57707317,72.72502439,72.88795122,73.06587805,73.25378049,73.44768293,73.63909756,73.82502439,74.0024878,74.17046341,74.33097561,143.49237993,105.70632211,144.0216386,175.52947936,231.30686912,273.11730596,294.5376059,207.29746381,189.5912481,238.60812203,295.5320323,386.9899492,496.6693041,633.01133356,665.43016761,664.83654192,506.65011489,617.78535952,519.63616242,"Latin America & Caribbean","High income: nonOECD"
"VIR","Virgin Islands (U.S.)",64.10156098,64.46256098,64.8287561,65.21012195,65.61160976,66.03258537,66.46246341,66.89270732,67.32080488,67.74482927,68.16487805,68.58056098,68.9904878,69.39117073,69.77817073,70.14495122,70.49092683,70.81653659,71.12517073,71.42519512,71.72646341,72.03646341,72.36163415,72.70204878,73.05573171,73.41682927,73.77595122,74.12629268,74.46443902,74.788,75.09902439,75.4005122,75.69490244,75.98219512,76.26290244,76.53656098,76.80256098,77.05929268,77.30617073,77.57565854,77.84514634,78.11463415,78.25138211,78.38813008,78.52487805,78.6597561,78.79439024,78.94478049,79.06982927,79.18943902,79.30558537,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Latin America & Caribbean","High income: nonOECD"
